cod,nome,lon,lat,tipo,area_km2
3057015,DIEGO LAMAS,-57.03,-30.77,pluviometrica,
3057016,PARADA MARIA,-57.37,-30.85,pluviometrica,
3150002,MOSTAROAS (PWQ-5),-50.8461,-31.1275,pluviometrica,
3151002,PACHECA,-51.7886,-31.1303,pluviometrica,
3151003,SÃO LOURENÇO DO SUL,-51.9867,-31.3675,pluviometrica,
3151004,TAVARES,-51.0956,-31.29,pluviometrica,
3151005,SANTA RITA,-51.5356,-31.1092,pluviometrica,
3151006,SÃO LOURENÇO DO SUL,-51.9658,-31.3772,pluviometrica,
3151007,BUJURU,-51.4594,-31.5711,pluviometrica,
3151008,RINCÃO CRISTOVÃO PEREIRA,-51.1019,-31.0983,pluviometrica,
3152002,BOQUEIRÃO,-52.0831,-31.2839,pluviometrica,
3152003,CANGUÇU,-52.6733,-31.4044,pluviometrica,
3152004,CASCATA - IPEAS,-52.5167,-31.4667,pluviometrica,
3152005,VILA FREIRE,-52.7728,-31.6694,pluviometrica,
3152008,GRANJA SÃO PEDRO,-52.1778,-31.6728,pluviometrica,
3152009,MARMELEIRO,-52.8667,-31.65,pluviometrica,
3152011,PASSO DO MENDONÇA,-52.0492,-31.0006,pluviometrica,
3152013,PEDRO OSÓRIO,-52.8103,-31.8797,pluviometrica,
3152014,PELOTAS,-52.35,-31.75,pluviometrica,
3152016,PONTE CORDEIRO DE FARIAS,-52.4631,-31.5739,pluviometrica,
3152036,PASSO DO CANDOMBE,-52.1175,-31.29,pluviometrica,
3152037,CANGUÇU_Santa Clara,-52.5692,-31.3153,pluviometrica,
3152038,CANGUÇU_Cochila dos Cunha,-52.8094,-31.4033,pluviometrica,
3152039,CANGUÇU_Tropeira,-52.7425,-31.5508,pluviometrica,
3152040,CANGUÇU_Glória,-52.6253,-31.4611,pluviometrica,
3152041,PELOTAS_Fragata,-52.3779,-31.7522,pluviometrica,
3152042,PELOTAS_Centro,-52.5138,-31.7011,pluviometrica,
3152043,PELOTAS_Areal,-52.3173,-31.7466,pluviometrica,
3152044,PELOTAS_Colonia Z/3,-52.1608,-31.693,pluviometrica,
3152045,PELOTAS_Sinott,-52.3604,-31.6501,pluviometrica,
3152046,PQ. DE MÁQUINAS ARROIO DO PADRE,-52.4206,-31.4458,pluviometrica,1.0
3152047,SECRETARIA AGRIC. MORRO REDONDO,-52.6264,-31.6069,pluviometrica,1.0
3152048,ECLUSA SÃO GONÇALO,-52.3892,-31.8111,pluviometrica,
3152051,ESTÂNCIA DA GRAÇA,-52.23,-31.6258,pluviometrica,1.0
3152052,COOPAR - SÃO LOURENÇO DO SUL,-52.2036,-31.2597,pluviometrica,1.0
3152053,CERRITO / PEDRO OSÓRIO,-52.8167,-31.86,pluviometrica,
3153003,PARAÍSO,-53.9014,-31.2267,pluviometrica,
3153004,FERRARIA,-53.0539,-31.7375,pluviometrica,
3153006,PASSO DA CAPELA,-53.0539,-31.1342,pluviometrica,
3153007,PEDRAS ALTAS,-53.5881,-31.7333,pluviometrica,
3153008,PINHEIRO MACHADO,-53.3769,-31.5775,pluviometrica,
3153017,TORRINHAS,-53.4994,-31.3142,pluviometrica,
3153021,ESTAÇÃO EXPERIMENTAL DE PIRATINI,-53.1078,-31.4308,pluviometrica,
3153022,CERRO CHATO,-53.2744,-31.8656,pluviometrica,
3153030,MADRUGADA,-53.8594,-31.7964,pluviometrica,
3153033,CORSAN PINHEIRO MACHADO,-53.3772,-31.5778,pluviometrica,1.0
3153035,USINA TERMOELÉTRICA PIRATINI,-53.1808,-31.2419,pluviometrica,104.0
3154001,BAGÉ,-54.1194,-31.3056,pluviometrica,
3154003,TORQUATO SEVERO,-54.1789,-31.0283,pluviometrica,
3154004,BAGÉ (SBBG),-54.1,-31.3833,pluviometrica,
3154006,ESTÂNCIA DO ESPANTOSO,-54.2947,-31.5339,pluviometrica,
3154007,ACEGUÁ,-54.1639,-31.8689,pluviometrica,
3154008,SERRILHADA,-54.7117,-31.4375,pluviometrica,
3154010,FAZENDA SÃO JORGE,-54.13,-31.4533,pluviometrica,
3154011,ADUANA ACEGUÁ,-54.1672,-31.8661,pluviometrica,1.0
3154015,PASSO SÃO LUIS,-54.5114,-31.5119,pluviometrica,5.0
3154016,TORQUATO SEVERO DOM PEDRITO,-54.1847,-31.0222,pluviometrica,1.0
3154017,VILA SERRILHADA,-54.7122,-31.4378,pluviometrica,
3154020,PONTE PONCHE VERDE,-54.7594,-31.1475,pluviometrica,
3154021,PASSO DA FERRARIA,-54.3806,-31.1417,pluviometrica,
3155001,TRÊS VENDAS,-55.0372,-31.2753,pluviometrica,
3155002,"PASO MANUEL DIAZ, r.Tacuarembo",-55.6833,-31.5333,pluviometrica,
3155003,"TACUAREMBO R-5, arr.Tacuarembo",-55.9667,-31.7,pluviometrica,
3155004,ITAQUATIÁ,-55.3408,-31.005,pluviometrica,8.0
3155005,AGROPECUÁRIA POZZOBON,-55.0944,-31.2397,pluviometrica,13.0
3156000,SEQUEIRA,-56.87,-31.03,pluviometrica,
3252005,GRANJA CORONEL PEDRO OSÓRIO,-52.6528,-32.0061,pluviometrica,
3252006,GRANJA CERRITO,-52.54,-32.3506,pluviometrica,
3252008,GRANJA SANTA MARIA,-52.5386,-32.5381,pluviometrica,
3252011,SANTA IZABEL,-52.6,-32.1167,pluviometrica,
3252018,GRANJA SANTA MARTA,-52.9667,-32.2333,pluviometrica,
3252020,RIO GRANDE,-52.1667,-32.0789,pluviometrica,
3252022,RIO GRANDE - IPAGRO,-52.1589,-32.0172,pluviometrica,
3252024,RIO GRANDE/REGATAS,-52.0792,-32.03,pluviometrica,
3252025,CURRAL ALTO,-52.7733,-32.9444,pluviometrica,
3252033,TAIM MIRIM,-52.5392,-32.5397,pluviometrica,
3252034,TAIM MANGUEIRA,-52.5394,-32.5408,pluviometrica,
3252035,SANTA ISABEL CGH (UFPEL),-52.5936,-32.1189,pluviometrica,
3253001,ARROIO GRANDE,-53.0897,-32.2372,pluviometrica,
3253003,GRANJA OSÓRIO,-53.1189,-32.9539,pluviometrica,
3253004,HERVAL,-53.3978,-32.0286,pluviometrica,
3253016,CORREDOR DO CLAUDINO,-53.15,-32.0833,pluviometrica,
3253029,BARRAGEM DO CHASQUEIRO ARROIO GRANDE,-53.0078,-32.1619,pluviometrica,244.0
3253030,CORSAN HERVAL,-53.3978,-32.0289,pluviometrica,1.0
3253031,PASSO DO CENTURIÃO,-53.735,-32.1194,pluviometrica,2.0
3254000,PASO AGUIAR (vieja),-54.8667,-32.3,pluviometrica,
3256002,RINCON DEL BONETE (ag. arr.),-56.4167,-32.8167,pluviometrica,
3256003,"RUTA 20, arr. Salsipuedes",-56.6,-32.65,pluviometrica,
3353020,AGRORIZA ARVORE SÓ,-53.0619,-33.2381,pluviometrica,1.0
3353021,RECEITA FEDERAL CHUÍ,-53.4461,-33.6772,pluviometrica,1.0
3361000,SAN NICOLAS  (489-DCPVN),-61.2,-33.3667,pluviometrica,
8050000,CARMO,-50.7483,0.5081,pluviometrica,
8050001,BAILIQUE (VILA PROGRESSO),-50.0522,0.8731,pluviometrica,
8051002,MACAPÁ,-51.11,0.045,pluviometrica,
8051003,PORTO PLATON,-51.4833,0.7333,pluviometrica,
8051004,CUPIXI,-51.7667,0.6167,pluviometrica,
8051010,PORTO ARIRI,-51.1267,0.3031,pluviometrica,
8051012,CUPIXI,-51.765,0.615,pluviometrica,
8051018,UHE FERREIRA GOMES JUSANTE,-51.1942,0.8583,pluviometrica,
8051019,UHE CACHOEIRA CALDEIRÃO MONTANTE 1,-51.4217,0.7144,pluviometrica,
8051020,UHE CACHOEIRA CALDEIRÃO MONTANTE 2,-51.5906,0.7833,pluviometrica,
8051021,UHE CACHOEIRA CALDEIRÃO RIO AMAPARI 1,-51.6231,0.6583,pluviometrica,
8051022,UHE CACHOEIRA CALDEIRÃO RIO AMAPARI 2,-51.7544,0.6439,pluviometrica,
8051024,UHE COARACY NUNES BARRAMENTO,-51.2597,0.9033,pluviometrica,
8051025,UHE CACHOEIRA CALDEIRÃO MONTANTE 3,-51.6039,0.9089,pluviometrica,
8052000,SERRA DO NAVIO,-52.0094,0.8803,pluviometrica,
8059001,SÍTIO SANTA MARIA,-59.4283,0.8069,pluviometrica,
8059002,SÃO JOÃO DA BALIZA,-59.9139,0.9578,pluviometrica,
8059003,PCH JATAPU,-59.3167,0.9333,pluviometrica,
8059004,PCH ALTO JATAPU BARRAMENTO,-59.2944,0.8589,pluviometrica,
8059005,PCH ALTO JATAPU MONTANTE 1,-59.3325,0.9206,pluviometrica,
8060000,FAZENDA SÃO JOSÉ,-60.465,0.5211,pluviometrica,
8062000,POSTO AJURICABA,-62.6222,0.8842,pluviometrica,
8066001,MISSÃO MATURACÁ,-66.1372,0.6194,pluviometrica,
8066002,BALAIO,-66.6492,0.3875,pluviometrica,
8067001,SÃO FELIPE,-67.3136,0.3711,pluviometrica,
8067002,MALOCA SÃO TOMÉ (Com. Curiri),-67.9458,0.1758,pluviometrica,
8067003,NAZARÉ,-67.8064,0.5878,pluviometrica,
8068000,TARAQUÁ,-68.5406,0.1314,pluviometrica,
8069000,IAUARETÊ,-69.1928,0.6022,pluviometrica,
8069003,PARI CACHOEIRA,-69.7844,0.2517,pluviometrica,
8069004,PIRARARA POÇO,-69.2133,0.1428,pluviometrica,
8069005,IAUARETÊ,-69.1931,0.5992,pluviometrica,
8069006,VILLAFATIMA,-69.9667,0.9667,pluviometrica,
8070000,CERROS LOS,-70.7781,0.8939,pluviometrica,
8071000,YURUPARI,-71.0333,0.8667,pluviometrica,
8074003,REMOLINOS D CAGUAN,-74.4167,0.6,pluviometrica,
8075000,TRÊS ESQUINAS,-75.2167,0.75,pluviometrica,
8075001,CONCEPCION,-75.6333,0.05,pluviometrica,
8075011,PTO UMBRIA,-76.5833,0.8833,pluviometrica,
8075012,PTO OSPINA,-75.8333,0.1333,pluviometrica,
8076001,LAGO AGRIO  AEROPURTO,-76.8667,0.0833,pluviometrica,
8076002,SAN ANTÔNIO,-76.9,1.15,pluviometrica,
8076004,PTO CAICEDO,-76.5833,0.7,pluviometrica,
8076006,PICUDO EL,-76.8667,0.5167,pluviometrica,
8076008,SAN MIGUEL,-76.9333,0.2833,pluviometrica,
8076010,ANGOSTURAS,-76.35,0.3833,pluviometrica,
8076011,SAN JOAQUIN,-76.0833,0.35,pluviometrica,
8077000,TULCAN-EL ROSAL 84027,-77.7,-0.8167,pluviometrica,
8077002,CHURUYACO,-77.0833,0.4,pluviometrica,
8150000,APOREMA,-50.8972,1.2261,pluviometrica,
8150001,TARTARUGAL GRANDE,-50.9236,1.3978,pluviometrica,
8151000,ITAUBAL DO AMAPÁ,-50.9028,1.5803,pluviometrica,
8159000,PCH ALTO JATAPU MONTANTE 2,-59.2539,1.0053,pluviometrica,
8160001,FAZENDA PARANÁ,-60.3994,1.1264,pluviometrica,
8160003,AGROPECUÁRIA BOA VISTA,-60.7675,1.4608,pluviometrica,
8161000,CARACARAÍ,-61.1208,1.8325,pluviometrica,
8161001,CARACARAÍ,-61.1236,1.8214,pluviometrica,
8162000,MISSÃO CATRIMANI,-62.2833,1.75,pluviometrica,
8166000,CUCUÍ,-66.8522,1.2147,pluviometrica,
8166001,MARUMIVIDI,-66.5333,1.5333,pluviometrica,
8166002,SANTA LÚCIA,-66.9167,1.1667,pluviometrica,
8166003,SANTA ROSA AMANADONA,-66.9167,1.45,pluviometrica,
8166004,ARAPACOA - CHIRICOA,-66.5667,1.8667,pluviometrica,
8167000,MISSÃO IÇANA,-67.5933,1.0742,pluviometrica,
8167001,SAN CARLOS DEL RIO NEGRO,-67.05,1.9333,pluviometrica,
8168000,TUNUI,-68.1536,1.3889,pluviometrica,
8169000,SÃO JOAQUIM,-69.3847,1.7158,pluviometrica,
8169007,PTO TOLIMA,-69.9167,1.2333,pluviometrica,
8169008,QUERARI,-69.8667,1.0833,pluviometrica,
8169010,PARQUE CAPARU,-69.5,1.0833,pluviometrica,
8169011,QUERARI,-69.8394,1.0819,pluviometrica,
8170001,MANDI,-70.7333,1.1,pluviometrica,
8170003,PITUNA,-70.2833,1.3,pluviometrica,
8170004,MITU AUTOMATICA,-70.2389,1.2594,pluviometrica,
8171001,SAN ANTÔNIO,-70.7167,1.2167,pluviometrica,
8174000,STA ROSA CAGUAN,-74.7667,1.7167,pluviometrica,
8174001,CARTAGENA DE CHAIRA,-74.8333,1.3667,pluviometrica,
8175001,VALPARAÍSO,-75.7,1.25,pluviometrica,
8175009,LARANDIA,-75.4833,1.5,pluviometrica,
8175011,MAGUARE,-75.1333,1.6167,pluviometrica,
8175012,MARACAIBO,-75.4,1.5333,pluviometrica,
8175013,MILAN,-75.5,1.3,pluviometrica,
8175014,PTO RICO,-75.25,1.9667,pluviometrica,
8175016,APTO G ARTUNDUAGUA,-75.6667,1.7167,pluviometrica,
8175017,MACAGUAL,-75.5167,1.5833,pluviometrica,
8175019,BELEN DE ANQUIES,-75.9,1.4333,pluviometrica,
8175020,SAN JOSÉ DE FRAQUA,-75.9667,1.35,pluviometrica,
8175021,SAN ANTÔNIO,-75.4333,1.1667,pluviometrica,
8176008,PEPINO EL,-76.6333,1.1,pluviometrica,
8176009,CAMPUCANA,-76.6833,1.2167,pluviometrica,
8176010,MINCHOY,-76.8333,1.2167,pluviometrica,
8176012,CONDAGUA,-76.5333,1.2833,pluviometrica,
8176013,PTO LIMON,-76.5167,1.0333,pluviometrica,
8176014,PATOYACO,-76.75,1.2,pluviometrica,
8176015,VILLAGARZON,-76.6,1.05,pluviometrica,
8176017,MOCOA ACUEDUCTO,-76.6333,1.1667,pluviometrica,
8176018,CHUNGACASPI,-76.9167,1.1333,pluviometrica,
8176019,BUENOS AIRES,-76.95,1.1167,pluviometrica,
8176021,SAN FRANCISCO,-76.8833,1.0167,pluviometrica,
8176022,SAN PABLO,-76.9333,1.1667,pluviometrica,
8176023,TORRE TV SAN FRANCISCO,-76.8333,1.1833,pluviometrica,
8176024,BALSAYACO,-76.95,1.1167,pluviometrica,
8176025,BALSAYACO,-76.95,1.1167,pluviometrica,
8176026,PRIMAVERA LA,-76.9167,1.1667,pluviometrica,
8177014,AEPTO. ANTÔNIO MARIN,-77.2667,1.4167,pluviometrica,
8250000,AMAPÁ (VEIGA CABRAL),-50.8,2.05,pluviometrica,
8250002,CALÇOENE,-50.9508,2.4956,pluviometrica,
8250003,AMAPÁ,-50.7881,2.0547,pluviometrica,
8251001,CUNANI,-51.3614,2.6983,pluviometrica,
8251003,LOURENÇO,-51.6381,2.3083,pluviometrica,
8251004,PONTE CASSIPORE,-51.4231,2.9578,pluviometrica,
8255000,TIRIÓS,-55.93,2.22,pluviometrica,
8256000,SIPALIWINI,-56.12,2.03,pluviometrica,
8259001,ARAKAKA,-59.4,2.8,pluviometrica,
8260000,BOA VISTA,-60.6619,2.8294,pluviometrica,
8260001,BOA VISTA (SBBV),-60.6833,2.8333,pluviometrica,
8260002,BOA ESPERANÇA,-60.7175,2.4697,pluviometrica,
8260003,FAZENDA CASTELÃO,-60.325,2.7606,pluviometrica,
8260004,MUCAJAÍ,-60.9178,2.4714,pluviometrica,
8260006,FAZENDA ESTRELA DALVA,-60.0914,2.2519,pluviometrica,
8261000,FÉ E ESPERANÇA,-61.4406,2.8708,pluviometrica,
8261001,FAZENDA TRÊS PODERES,-60.9728,2.2628,pluviometrica,
8261003,VILA SÃO JOSÉ - NOVA,-61.1931,2.1519,pluviometrica,
8262000,POSTO FUNAI,-62.0178,2.7275,pluviometrica,
8263000,MISSÃO SURUCUCU,-63.6417,2.8358,pluviometrica,
8264000,PLANTANAL,-64.6667,2.3667,pluviometrica,
8265000,BOCA DA MAVACA,-65.1833,2.5167,pluviometrica,
8265001,OCAMO 2,-65.2333,2.8333,pluviometrica,
8265002,SANTA MARIA DE LOS GUAICAS,-65.25,2.8,pluviometrica,
8266000,CAPIHUARA,-66.3333,2.5667,pluviometrica,
8267000,MARDA,-67.6333,2.7167,pluviometrica,
8267001,YAVITA,-67.45,2.9167,pluviometrica,
8272001,BOCAS DEL ARIARI,-72.7833,2.5833,pluviometrica,
8273001,LA MACARENA,-73.9333,2.05,pluviometrica,
8274002,SAN VICENTE DEL CAGUAN,-74.8,2.15,pluviometrica,
8352001,CAMOPI,-52.33,3.17,pluviometrica,
8353001,SOPHIE,-53.5,3.9667,pluviometrica,
8353002,DORLIN,-53.5833,3.7167,pluviometrica,
8353003,SAUL,-53.2,3.62,pluviometrica,
8354000,OELEMARIE,-54.15,3.22,pluviometrica,
8354001,MARIPASOULA,-54.03,3.63,pluviometrica,
8354004,BENZDORP,-54.08,3.68,pluviometrica,
8355000,PALOEMEU,-55.43,3.35,pluviometrica,
8356000,K - TAFELBERG,-56.15,3.78,pluviometrica,
8356001,KAYSERBERG,-56.4,3.1,pluviometrica,
8357001,COEROENI,-57.33,3.37,pluviometrica,
8359000,BONFIM,-59.8156,3.3783,pluviometrica,
8359001,LETHEM,-59.8,3.3667,pluviometrica,
8359002,FAZENDA NOVO DESTINO,-59.6697,3.8361,pluviometrica,
8359003,ANNAI,-59.1,3.9,pluviometrica,
8359004,KAMARANG,-59.8,3.3,pluviometrica,
8360000,MALOCA DO CONTÃO,-60.5289,4.1667,pluviometrica,
8360002,FAZENDA PASSARÃO,-60.5711,3.2078,pluviometrica,
8360003,MOCIDADE,-60.9097,3.4636,pluviometrica,
8360006,FAZENDA ÁGUA LIMPA,-60.2511,3.1556,pluviometrica,
8360007,TRÊS CORAÇÕES,-60.9725,3.6483,pluviometrica,
8360008,FAZENDA PARAÍSO,-60.3447,3.3178,pluviometrica,
8360009,FAZENDA CAPELA,-60.4967,3.015,pluviometrica,
8361000,FAZENDA SÃO JOÃO,-61.3839,3.6608,pluviometrica,
8361001,BOQUEIRÃO,-61.2881,3.2906,pluviometrica,
8361004,COLÔNIA DO TAIANO,-61.0883,3.2872,pluviometrica,
8361005,TEPEQUEM,-61.7181,3.7592,pluviometrica,
8361007,MARACÁ,-61.4228,3.3528,pluviometrica,
8362000,MALOCA DO ERICÓ,-62.3989,3.6319,pluviometrica,
8363000,UAICÁS,-63.1692,3.5497,pluviometrica,
8365000,AKANANA,-65.7833,3.5167,pluviometrica,
8365001,LA ESMERALDA,-65.5333,3.1833,pluviometrica,
8365002,TAMA-TAMA 1,-65.8,3.15,pluviometrica,
8365003,TAMA-TAMA 2,-65.8,3.15,pluviometrica,
8366000,SANTO ANTÔNIO DEL ORINOCO,-66.7667,3.4667,pluviometrica,
8367000,GUARINUMA,-67.3833,3.5167,pluviometrica,
8367001,SANTA BÁRBARA DEL ORINOCO,-67.1333,3.9333,pluviometrica,
8367002,PUERTO INIRIDA,-67.9167,3.8333,pluviometrica,
8376007,COL. NAC. PALMIRA,-76.3167,3.5167,pluviometrica,
8376018,PALMIRA ICA,-76.3167,3.5167,pluviometrica,
8376019,ING.MANUELITA PORV,-76.2833,3.5667,pluviometrica,
8376020,AEPTO. A BONILLA,-76.3833,3.55,pluviometrica,
8451001,QUANARY,-51.6833,4.2167,pluviometrica,
8452001,CAYENNE-ROCHAMBEAU,-52.4,4.8,pluviometrica,
8452002,KAW,-52.0,4.4,pluviometrica,
8452003,MONTSINERY,-52.4,4.8,pluviometrica,
8452004,REGINA,-52.12,4.32,pluviometrica,
8452005,ROURA,-52.3,4.6,pluviometrica,
8452006,DEGRAD ETIENNE,-52.55,4.45,pluviometrica,
8452007,DEGRAD EDMOND,-52.45,4.62,pluviometrica,
8452008,DEGRAD CABASSOU,-52.3,4.8833,pluviometrica,
8452009,CAYENNE-VILLE,-52.33,4.95,pluviometrica,
8452010,CAYENNE-SUZINI,-52.28,4.93,pluviometrica,
8452011,MONTJOLY,-52.2667,4.9,pluviometrica,
8452030,GUISAMBOURG,-52.9,4.3,pluviometrica,
8453000,SAINT ELIE,-53.27,4.82,pluviometrica,
8454000,GRAND SANTI,-54.42,4.32,pluviometrica,
8454005,DRIETABBETJE,-54.67,4.12,pluviometrica,
8454011,DAM,-54.93,4.63,pluviometrica,
8454013,K - STOELMANSEIL,-54.42,4.35,pluviometrica,
8454016,TOSOKREEK,-54.8,4.07,pluviometrica,
8455001,BOSLANTI,-55.8,4.3,pluviometrica,
8455002,BOTOPASSI,-55.45,4.23,pluviometrica,
8455008,KWATTA-EDE,-55.55,4.82,pluviometrica,
8455013,POKIGRON,-55.37,4.5,pluviometrica,
8455016,KABELSTATION,-55.07,4.92,pluviometrica,
8455019,SEMOISI,-55.45,4.05,pluviometrica,
8456005,BELLAVISTA (MAZAM),-73.0717,-3.48,pluviometrica,
8457000,KABELO,-57.22,4.4,pluviometrica,
8459000,MUTUM,-59.8589,4.4517,pluviometrica,
8460001,VILA SURUMU,-60.7939,4.1961,pluviometrica,
8460004,UIRAMUTÃ,-60.1664,4.5986,pluviometrica,
8461000,NOVA ESPERANÇA/MARCO BV-8,-61.1297,4.4883,pluviometrica,
8464001,MISSÃO AUARIS - JUSANTE,-64.4431,4.0031,pluviometrica,
8465000,CACURI,-65.2667,4.7833,pluviometrica,
8466000,KANARIPO,-66.8333,4.1,pluviometrica,
8466001,LAS CARMELITAS,-66.6,4.1,pluviometrica,
8467000,LAJA DE GARZA,-67.7,4.65,pluviometrica,
8467001,SAN FERNANDO ATABAPO,-67.6667,4.0,pluviometrica,
8469005,LETÍCIA / VASQUES COBO,-69.95,4.1667,pluviometrica,
8470001,LAS GAVIOTAS (HIMAC),-70.9167,4.55,pluviometrica,
8475003,EL PASO,-75.5667,4.5,pluviometrica,
8475007,AEPTO. MATECANA,-75.7333,4.8167,pluviometrica,
8475008,CENICAFE CHINCHINA,-75.5833,4.9833,pluviometrica,
8475010,LIBANO,-75.0667,4.9333,pluviometrica,
8476000,BAJO CALINA,-76.9333,4.0,pluviometrica,
8552000,KOUROU-VILLE,-52.65,5.1667,pluviometrica,
8552001,ILES DU SALUT,-52.6,5.3,pluviometrica,
8552002,SINNAMARY,-52.95,5.38,pluviometrica,
8552004,TONATE,-52.4,5.0,pluviometrica,
8552015,KOUROU CSG,-52.8,5.3,pluviometrica,
8553000,IRACOUBO,-53.1,5.4,pluviometrica,
8553001,MANA,-53.78,5.67,pluviometrica,
8553002,AOUARA,-53.8,5.6,pluviometrica,
8553003,ACAROUANY,-53.8,5.6,pluviometrica,
8553005,SAUT SABBAT,-53.6,5.4,pluviometrica,
8554004,SAINT LAURENT DU MARONI,-54.03,5.5,pluviometrica,
8554005,SAINT JEAN DU MARONI,-54.1,5.42,pluviometrica,
8554009,GALIBI,-54.0,5.75,pluviometrica,
8554012,MATAPICA,-54.8667,5.9667,pluviometrica,
8554013,MOENGO,-54.4,5.6,pluviometrica,
8554014,MOENGO TAPOE II,-54.23,5.58,pluviometrica,
8554017,PATAMACCA,-54.43,5.55,pluviometrica,
8554019,SLOOTWIJK,-54.87,5.83,pluviometrica,
8554021,SPIERINGSHOEK,-54.97,5.87,pluviometrica,
8554022,STOLKERTSIJVER,-54.85,5.85,pluviometrica,
8554023,TAMARIN,-54.38,5.78,pluviometrica,
8554024,WEDERZORG,-54.9833,5.85,pluviometrica,
8554029,MA-RETRAITE,-54.97,5.8,pluviometrica,
8554031,MON SOUCI,-54.98,5.92,pluviometrica,
8554036,WELTEVREDEN,-54.95,5.85,pluviometrica,
8554037,WELTEVREDEN Z,-54.93,5.83,pluviometrica,
8554038,JORKAKREEK,-54.23,5.3,pluviometrica,
8554041,PENINICA,-54.65,5.47,pluviometrica,
8554042,STONDANSI,-54.48,5.15,pluviometrica,
8555000,ZORG EM HOOP,-55.2,5.82,pluviometrica,
8555001,CULTUURTUIN,-55.1667,5.8333,pluviometrica,
8555002,DIRKSHOOP,-55.42,5.77,pluviometrica,
8555003,MARIENBURG,-55.05,5.88,pluviometrica,
8555004,JARIKABA-PROEF,-55.37,5.78,pluviometrica,
8555021,CORONIEROAD,-55.98,5.77,pluviometrica,
8555022,DOMBURG,-55.08,5.7,pluviometrica,
8555023,GEYERSVLIJT NOOORD,-55.13,5.87,pluviometrica,
8555027,HOUTTUIN,-55.15,5.75,pluviometrica,
8555029,DE JONG NOORD,-55.25,5.12,pluviometrica,
8555030,KATWIJK,-55.0,5.87,pluviometrica,
8555032,KWARKOEGRON,-55.33,5.25,pluviometrica,
8555035,LELYDORP,-55.27,5.7,pluviometrica,
8555036,VOORBURG,-55.08,5.88,pluviometrica,
8555038,MORGENSTOND,-55.13,5.88,pluviometrica,
8555039,MOEROEKREEK,-55.4,5.38,pluviometrica,
8555044,PEPERPOT,-55.13,5.78,pluviometrica,
8555046,POIKA,-55.37,5.7,pluviometrica,
8555048,LA POULE,-55.42,5.78,pluviometrica,
8555050,REPUBLIEK,-55.2,5.5,pluviometrica,
8555051,RUST EN WERK,-55.08,5.92,pluviometrica,
8555052,SANTO-BOMA,-55.28,5.78,pluviometrica,
8555053,SECTIE-OOST,-55.27,5.32,pluviometrica,
8555060,WILLIAM KRAANPLEIN,-55.1667,5.8,pluviometrica,
8555062,ZOELEN,-55.07,5.88,pluviometrica,
8555063,CARL FRANÇOIS SURINAME,-55.77,5.83,pluviometrica,
8555064,PARAMARIBO,-55.17,5.83,pluviometrica,
8555065,GRONINGEN,-55.47,5.8,pluviometrica,
8555067,COPENAMEPUNT,-55.9,5.82,pluviometrica,
8555068,COPPENAMEPUNT J,-55.9,5.82,pluviometrica,
8555073,FERNANDESWEG,-55.32,5.83,pluviometrica,
8555077,JARIKABA-KERN,-55.37,5.78,pluviometrica,
8555080,LANDSBOERDERIJ,-55.22,5.8,pluviometrica,
8555084,MARIENBURG-TAM,-55.05,5.88,pluviometrica,
8555091,WATERLAND,-55.05,5.68,pluviometrica,
8555096,ZANDERIJ,-55.2,5.47,pluviometrica,
8555098,FOSI BERGI,-55.4,5.3,pluviometrica,
8555101,PARANAM,-55.1,5.62,pluviometrica,
8555104,TIBITI,-55.9,5.55,pluviometrica,
8555105,BROWNSLUEG,-55.1,5.0,pluviometrica,
8556004,PR.BERNHARDT POLDER,-56.93,5.88,pluviometrica,
8556007,CORNELIS KONDRE,-56.13,5.35,pluviometrica,
8556008,GROOT HENAR,-56.87,5.87,pluviometrica,
8556013,NANNI-AFDAMMING,-56.9833,5.8,pluviometrica,
8556015,PARADISE,-56.93,5.92,pluviometrica,
8556020,TAPOERIPA,-56.57,5.38,pluviometrica,
8556021,WAGENINGENDORP,-56.68,5.77,pluviometrica,
8556024,SARA LEASOWES,-56.37,5.9,pluviometrica,
8556025,HAMILTON,-56.25,5.87,pluviometrica,
8556033,ZOETWATER CANAL,-56.33,5.92,pluviometrica,
8557000,NICKERIE-VLIEGVELD,-57.03,5.95,pluviometrica,
8557008,NIEUW NICKERIE,-56.98,5.95,pluviometrica,
8557011,APOERA,-57.15,5.17,pluviometrica,
8557012,DADANAWA,-57.8,5.4,pluviometrica,
8557013,MODHIA,-57.1,5.8,pluviometrica,
8559001,GEORGETOWN B.G.,-59.4,5.1,pluviometrica,
8559002,MACKENZIE,-59.1,5.3,pluviometrica,
8560002,KAMARANG,-60.62,5.88,pluviometrica,
8560003,KAIETEUR FALLS,-60.6,5.8,pluviometrica,
8565000,YEKUANA,-65.2167,5.0667,pluviometrica,
8565001,YAVI,-66.8833,5.6,pluviometrica,
8565002,YUTAJE,-65.95,5.6167,pluviometrica,
8566000,CIUDAD PIARDA,-66.3667,5.8667,pluviometrica,
8566001,SAN JUAN MANAPIARE,-66.1667,5.2333,pluviometrica,
8567000,EL LIMON DE PARHUENA,-67.4167,5.95,pluviometrica,
8567001,GAVILAN,-67.2667,5.7333,pluviometrica,
8567002,ISLA DE RATON,-67.8,5.8,pluviometrica,
8567006,PUERTO AYACUCHO,-67.6333,5.6833,pluviometrica,
